document_index,document_text,generated_keyphrases
1334,"@user I'm a venezuelan who has survived Chavez, now Maduro - and I can't believe the love and praise I've read tonight for Castro","disillusionment with political praise, disappointment in public opinion, frustration with political admiration, disillusionment with leadership praise, discontent with political sentiments, disillusionment with revolutionary admiration, disappointment in societal reactions, disillusionment with political figures, frustration with public support for authoritarian leaders, disillusionment with political narratives"
1335,@user @user @user @user fuck Russian trolls,"anger, frustration, disapproval of Russian trolls, hostility towards online trolls, anti-Russian sentiment, expressing outrage, online harassment, cyber hostility, political frustration, social media anger"
1336,@user Actually code for Nazi.,"offensive language, hate speech, racist content, provocative statement, insensitive remark, potentially harmful language, discriminatory tone, provoking controversy, incendiary comment, hate-related expression"
1337,@user is a typical #leftists will not report facts. A paid assignment to report they went there? #lazyoaf,"frustration, disapproval of leftists, accusation of dishonesty, criticism of reporting practices, perception of laziness, political bias, skepticism about motives, negative sentiment towards reporting, accusation of paid propaganda, distrust in media reporting"
1338,"Activists can’t help making a spectacle, even after total failure in Ohio #fracking fight","activism, spectacle, fracking controversy, Ohio protests, disappointment, frustration, public demonstration, activist frustration, political activism, environmental conflict, social activism, public spectacle, activist failure, environmental protest, social movement"
1339,@user What's up my man?! How are you?🙄,"friendly greeting, casual conversation, expressing curiosity, informal tone, seeking connection, positive social interaction"
1340,I was 'part of a terror organization' says Israeli pilot turned activist via @user #gaza #palestine #israel #BDS,"conflict involvement, political activism, guilt or remorse, identity transformation, advocacy for Palestine, anti-occupation stance, controversy and controversy acknowledgment, personal reflection on past actions, support for BDS movement, emotional complexity of activism"
1341,"Holy shit Rivers in the Desert is amazing, that's one hell of a final boss theme, Persona 5's Soundtrack only gets better the more I hear it","excitement, enthusiasm, admiration, praise, appreciation, enthusiastic endorsement, positive sentiment, music appreciation, game soundtrack admiration, intense enjoyment"
1342,@user If she thinks that MA voters will forget her lapse she is sadly mistaken. @user @user @user,"disapproval of political lapse, warning about voter memory, criticism of politician's mistake, concern over political accountability, skepticism about voter forgiveness, frustration with political behavior, distrust in political integrity, anticipation of voter backlash, disappointment in political conduct, cynicism towards political promises, anger at political missteps"
1343,"@user Ryan(Speaker) + Romney(Sec of State)=major DISASTER DJT& destroy MAGA movement!PEOPLE voted for DJT/PENCE, not 4 Never Trumpers.","disappointment in political leadership, frustration with political outcomes, disapproval of Romney's actions, anger towards Never Trumpers, support for Donald Trump and Pence, criticism of the MAGA movement, discontent with political establishment, perception of a political disaster, loyalty to Trump-Pence ticket, opposition to Republican establishment, emotion of betrayal by certain politicians"
1344,@user lmao Major is an anime robot. Anime characters are rarely associated with race and robots have no race,"humor, amusement, lightheartedness, sarcasm, playfulness, disbelief, irony, critique of stereotypes, commentary on race in anime, robot character analysis"
1345,#Westworld S01 is nothing less than a MASTERPIECE. Phenomenal finale. And im gonna stay away from all the theories.,"praise for Westworld Season 1, admiration for the finale, positive emotional response, enthusiasm for the series, appreciation of the show's quality, excitement about the ending, avoidance of speculation, celebration of the series as a masterpiece"
1346,#Recount2016 Sure Jill-I'll volunteer in #Kenosha & #Racine where Dems brought most the busloads of out-of-state/il…,"political support, volunteering, democratic enthusiasm, local activism, campaign involvement, political rallying, out-of-state support, democratic party engagement, community participation, political motivation"
1347,"@user @user @user Khaki is not a good colour on me, mind you Kim Jong Un looks great in it","self-deprecating humor, light-hearted teasing, complimenting Kim Jong Un, discussing clothing preferences, humor about personal appearance, comparison of fashion choices, casual commentary on color suitability"
1348,".@Toyota is using #bigdata to assist drivers, not replace them. Read the story here!","informative, positive, innovative, trust-building, customer-focused, technology-driven, reassuring, engaging, brand-promoting, future-oriented"
1349,@user @user  A Christmas caro by Charles Dickens l #sundaymorning,"Christmas cheer, nostalgia, festive spirit, warmth and joy, holiday nostalgia, celebration of Christmas, literary appreciation, Charles Dickens, seasonal happiness, family and togetherness"
1350,"Hope you all had a great day! OK, back to work up here in the Wasatch! @user vs @user Coverage tomorrow 730e @user","positive greeting, well-wishing, optimism, motivation, enthusiasm, professional update, team communication, anticipation for coverage, casual tone"
1351,@user @user @user Long planned and intentional. Just like his Drone strikes.,"anger, frustration, criticism, disapproval, condemnation, disgust, resentment, irritation, displeasure, moral outrage"
1352,Firefighters say that the #Jerusalem hills fire front stretches for a couple of kilometers. #Israel #IsraelFires,"concern, urgency, alarm, worry, anxiety, fear, distress, emergency, danger, urgency to act, solidarity, hope for containment"
