document_index,document_text,generated_keyphrases
1755,@user Thank you. We make good $$$ off Medicare. Please keep it just the way it is. America can more than afford the $$$ we earn off it,"gratitude, satisfaction, confidence, patriotism, financial pride, advocacy for Medicare, economic optimism, support for current policies, trust in healthcare system, positive outlook on healthcare revenue"
1756,"#GilmoreGirlsTop4       Christiane Amanpour,      Sophie Bloom/Carole King, Madeleine Albright,            Barbara Boxer","celebrity recognition, political figures, media personalities, female leaders, notable women, public figures, entertainment and politics, prominent women in media, notable personalities, public recognition"
1757,My wife's top 4.4. Kirk 3. Sookie 2. Luke 1. Jess #GilmoreGirlsTop4,"affectionate, nostalgic, appreciative, favorite characters, TV show fandom, Gilmore Girls admiration, ranking of characters, emotional attachment, personal favorites, TV series enthusiasm"
1758,MIGUEL. how dare he. #thisisus,"anger, resentment, betrayal, disapproval, frustration, disappointment, conflict, emotional distress, hurt, discontent"
1759,Anyway the way OR rolled out its OHP access in '08 is a good antecedent to Medicaid expansion in the ACA,"positive outlook on healthcare policy, optimism about Medicaid expansion, appreciation for policy implementation, recognition of effective healthcare rollout, hope for improved healthcare access, trust in policy precedents, confidence in healthcare reforms, belief in policy effectiveness, support for Medicaid expansion, acknowledgment of successful healthcare initiatives"
1760,@user you seen what the anti-Trump riots are doing? that is what is actually scaring millions of people,"concern about political unrest, fear of violence, anxiety over riots, worry about societal stability, fear of chaos, political tension anxiety, public safety concerns, distress over civil unrest, apprehension about violence, fear of societal collapse"
1761,"@user Mr. President,  I am an immigrant in CA & b4 I even had green card I got my voter registration & jury duty! Plz change that","frustration with immigration policies, desire for legal recognition, concern about civic responsibilities, advocacy for policy change, expression of immigrant experience, request for legal reform, discontent with current legal status, hope for fair treatment, assertion of civic rights, emotional appeal for understanding"
1762,Residents sell furniture as firewood in besieged Deir az-Zour #ISIS,"desperation, despair, urgency, fear, loss, hardship, survival, destruction, conflict, displacement, economic hardship, desperation for resources, war impact, civil unrest, humanitarian crisis"
1763,@user It was OK when Trump spewed his hateful rhetoric during his campaign & put a white supremacist in his cabinet. #ComingoftheFourthReich,"disapproval of political rhetoric, condemnation of hate speech, criticism of white supremacist associations, disapproval of Trump's campaign tactics, concern about racial intolerance, opposition to extremist politics, disapproval of racist language, criticism of political appointments based on race, disapproval of hate-filled rhetoric, concern about rise of white supremacy"
1764,Racists masochists fascist all the hate words we deplorables are.,"hate speech, racism, fascism, bigotry, intolerance, prejudice, discrimination, hatred, xenophobia, racial hostility, extremism, social division, hatefulness, intimidation, oppression"
1765,@user still doing animal testing breaks my heart b/c do you know how much I want to support their diversity campaign??,"concern about animal testing, empathy for animals, disapproval of animal testing, desire to support diversity campaign, emotional distress over animal testing, advocacy for animal rights, frustration with animal cruelty, support for ethical practices, hope for positive change in animal treatment, anger towards animal testing industry"
1766,#MatchFinancial Rand Paul right to be concerned about drone strikes. Read Blog:,"concern about drone strikes, privacy rights, government surveillance, civil liberties, national security debate, individual rights, military ethics, policy criticism, public safety concerns, privacy advocacy"
1767,@user you're making me look like I'm part of the #TrumpTransitionTeam now. I have no clue what's going on.…,"confusion, frustration, sarcasm, disbelief, annoyance, irritation, exasperation, humor, disorientation, uncertainty"
1768,"And the good part of that? A team up with Cassidy and nurse Awful, uhm I mean nurse Hoffel...😁*what's the ship name?*😝#ScreamQueens","humor, playfulness, sarcasm, teasing, lightheartedness, pop culture reference, team camaraderie, friendly banter, self-deprecating humor, enthusiasm"
1769,The interview process for the Trump cabinet,"political interview, cabinet selection, Trump administration, government appointment process, political scrutiny, candidate evaluation, administrative staffing, political controversy, public interest in politics, government transparency"
1770,"@user @user ""Cristiano Ronaldo has diverted 150m euros to Caribbean tax haven""https://t.co/qyKcfu3jzx","financial controversy, tax avoidance, celebrity finance, Cristiano Ronaldo, offshore banking, tax haven, financial secrecy, public scrutiny, wealth management, tax evasion allegations"
1771,#ThankYouObama for showing us that as an African American we can be anything we desire to be.... even THE PRESIDENT OF THE UNITED STATES 👏🏽,"gratitude, admiration, pride, inspiration, hope, celebration of achievement, recognition of progress, empowerment, racial equality, aspiration"
