document_index,document_text,generated_keyphrases
950,"Have you ever just cried, because you were in the middle of some bomb rest and someone woke you up with an emergency. #sleep #cry #kms #dead","emotional exhaustion, distress, interrupted rest, overwhelmed, crying, emergency disruption, sleep deprivation, frustration, mental fatigue, emotional vulnerability"
951,I ain't had a gold heart on snap chat in so long. 😐 #depressing,"nostalgia, longing, disappointment, sadness, emotional emptiness, social media validation, feeling neglected, yearning for connection, melancholy, lack of affection"
952,@user Im terrific thanks.\nI hope you managed to get even if it's just 40 winks of 😴. It was a crushing defeat. He was so dejected,"gratitude, politeness, concern for well-being, sympathy, disappointment, empathy, fatigue, sadness, consolation"
953,#broke #sadness who is ready to #donate 5$ for me via paypal ?\nSend it to info2drag@gmail.com\n#humans #help #helpmeout #helpme #donate,"financial distress, seeking help, sadness, urgency, request for donation, emotional vulnerability, appeal for support, hope for assistance, gratitude anticipation, human kindness"
954,"God's help for Israel in Isaiah 41:10, is for u today. Don’t be afraid or discouraged, He's ur God who will strengthen, help &amp; hold u up.","Divine support, Encouragement, Faith in God, Strength in adversity, Overcoming fear, Spiritual reassurance, God's protection, Hope and comfort, Trust in divine help, Emotional upliftment"
955,@user Oh definitely! I saw the snap and the colour looks great too.,"enthusiasm, agreement, positive feedback, appreciation, excitement, compliment, supportive tone, friendly interaction"
956,@user We took a trip to Ireland right before we bought our home.  No way I could do it now.  I dread taking 2 days off of work.,"nostalgia, anxiety about time off, stress about work commitments, regret over past decisions, appreciation of past experiences, fear of job insecurity, reluctance to take leave, sentimentality about travel, work-life balance concerns, hesitation to travel"
957,This class makes me fucking angry!,"anger, frustration, intense emotion, displeasure, irritation, strong negative feeling, emotional outburst, resentment"
958,@user Delaney keeping up his awesome Manchester United transfer record...\n\n😂,"humor, sarcasm, sports enthusiasm, Manchester United transfer commentary, lighthearted teasing, fan banter, amusement, playful mockery"
959,Chad and Sarah is honestly me and my ex 10 years ago 😂😂 #CBB #horrifying,"nostalgia, humor, self-deprecation, relatability, ex-relationship, past memories, lightheartedness, social media sharing, emotional reflection, amusement"
960,@user Ngi y do u do this 2 me :-) iloveyou 😘,"playful affection, lighthearted teasing, expressing love, emotional vulnerability, friendly banter, affectionate communication, emoticon use, casual intimacy, expressing fondness, emotional warmth"
961,@user But what will the old woman do now? #heartbreaking #layoffs,"concern for elderly, empathy, sadness, uncertainty, compassion, heartbreaking situation, job loss impact, layoffs effect, worry for future, emotional distress"
962,@user my BF and I just rewatched the episode of #GravityFalls you were and he's fanboying  #YeahScience,"excitement, nostalgia, shared enthusiasm, fanboying, joy, bonding, pop culture appreciation, animated series fandom, playful interaction, positive energy"
963,"@user you are a joke bank. I despair at your complete lack of common sense. The UK however, gets it. WTF is wrong​ with you ?","frustration, disappointment, anger, sarcasm, criticism, confusion, condescension, exasperation, mockery, disbelief"
964,@user mornin sexy phantom crush hottie happy tremendous totally fun Tuesday love n hugs enjoy it xxoo love yas tons n bunches xxoo,"affectionate greeting, playful tone, expressions of love, positive emotions, happiness, excitement, friendly intimacy, warm wishes, enthusiasm, casual flirtation, joyful mood, cheerful message"
965,Does #fear of #Missions still have a hold on you? Are you so busy looking for opportunities you cannot see anything else? Matthew 10: 27-33,"fear of missions, overcoming fear, spiritual courage, faith in action, trusting God, divine guidance, missionary challenges, spiritual reflection, biblical encouragement, Matthew 10:27-33, fear and faith, seeking opportunities, spiritual growth, divine protection, Christian mission"
966,@user You can't make this crap up. Therefore my 😐 response.,"disbelief, skepticism, mild frustration, resignation, unamused, apathetic response, sarcasm, irritation, disappointment, lack of surprise"
967,"Christian, Christ is your sacrifice that turns aside the justly deserved wrath of God &amp; justly satisfied Gods righteous demands.","Christian faith, Christ as sacrifice, Divine wrath, God's justice, Righteousness of God, Atonement, Salvation, Divine satisfaction, Religious devotion, Spiritual redemption"
968,#jeremyvine take a slightly dull subject and makes it so tediously boring you actually want to rip your own throat out!,"frustration, annoyance, boredom, irritation, displeasure, exasperation, disgust, impatience, negative critique, emotional exhaustion"
969,A good head and a good heart are always a formidable combination. (Nelson Mandela),"wisdom and compassion, intellectual and emotional strength, balance of mind and heart, positive human qualities, inspirational quote, Nelson Mandela, strength through kindness, emotional intelligence, moral courage, formidable combination"
970,@user @user @user I believe ur mekka n madina also dikling which u kiss. A dark dirty one,"accusatory tone, disrespectful language, hostile sentiment, derogatory remarks, emotional provocation, insulting intent, negative emotion, confrontational message"
971,#TOKYO\nFear death as much as optimism.,"fear of death, optimism, emotional balance, acceptance of mortality, hope and fear, life and death emotions, existential reflection, emotional duality, courage and hope, contemplation of life"
972,Dro and his teeth are still fine tho #insecure,"self-consciousness, insecurity, humor, self-deprecation, body image, anxiety about appearance, casual tone, lightheartedness"
973,@user There is nothing comical or funny about corrupt officers and negotiating the rand amount for a bribe 😡,"anger, frustration, disgust, condemnation of corruption, seriousness, moral outrage, disapproval of bribery, emotional intensity, criticism of unethical behavior"
974,@user money grabbing and RUBBISH customer service!!! Rapids shut but no reply to emails! #diabolical #CustomerService #crap,"frustration, anger, disappointment, dissatisfaction, customer service failure, lack of communication, financial grievance, negative experience, complaint, hashtag emphasis on poor service"
975,"big over sized clothes, hours of use for bad haircut, 😊 real big rage #🍑","frustration, discomfort, self-consciousness, humor, irritation, resentment, playful sarcasm, annoyance, emotional conflict, casual expression"
976,I want to be like Eunice. #relentless,"aspiration, admiration, determination, motivation, inspiration, relentlessness, emulation, goal-oriented mindset, positive ambition, self-improvement"
977,@user how could you put this show on air !! Disrespectful to so many mums and families 😡,"anger, disrespect, frustration, upset, concern for families, emotional outrage, disapproval, protectiveness, empathy for mothers, criticism"
