document_index,document_text,generated_keyphrases
4309,what would you suggest for japanese,"Japanese language suggestions, Recommendations for learning Japanese, Japanese cultural topics, Language learning resources for Japanese, Japanese cuisine and traditions, Travel tips for Japan, Japanese entertainment and media"
4310,i need to know what's good for chinese around here,"Chinese cuisine recommendations, local Chinese restaurants, food preferences for Chinese dishes, dining options for Chinese food, good Chinese eateries nearby, Chinese food suggestions, local Chinese dining options"
4311,i want to make something from ethiopia for dinner,"Ethiopian cuisine, dinner preparation, cultural food traditions, Ethiopian ingredients, meal planning, cooking from Ethiopia, dinner ideas"
4312,i need some ideas for a mexican meal,"Mexican cuisine, meal ideas, recipe suggestions, Mexican dishes, cooking inspiration, food planning, culinary concepts"
4313,i want to eat something from turkey,"food preferences, eating out, Turkish cuisine, meal choice, dining intentions, culinary interests, food selection"
4314,i need a good italian dish,"Italian cuisine, recommendation for Italian dishes, search for authentic Italian recipes, Italian food preferences, culinary suggestions for Italian meals, types of Italian dishes, Italian culinary options"
4315,i need a good meal idea from italy,"Italian cuisine, meal ideas, Italian dishes, food inspiration, cooking suggestions, Italian recipes, culinary ideas"
4316,do you have any suggested roman recipes,"Roman recipes, suggested Roman dishes, Italian cuisine, traditional Roman cuisine, Roman culinary suggestions, Roman food recipes, Italian culinary recommendations"
4317,can you give me a american dinner suggestion,"American dinner suggestions, American cuisine, dinner ideas, meal recommendations, American food options, dinner planning, culinary suggestions"
4318,tell me what to make for dinner,"dinner suggestions, meal planning, cooking ideas, food options, what to cook, meal ideas, dinner recipes"
4319,do you know what is for dinner,"dinner planning, meal inquiry, food preparation, evening meal, dinner options, meal suggestion, food-related question"
4320,what do i need to do to cook a chicken,"cooking chicken, preparation steps for chicken, cooking methods for poultry, chicken recipe instructions, how to cook chicken, culinary techniques for chicken, food preparation and cooking"
4321,how do i go about cooking a 10lb turkey,"cooking a 10-pound turkey, turkey preparation instructions, how to roast a turkey, cooking times for turkey, turkey cooking tips, preparing large poultry, meal planning for turkey"
4322,how do i get started making homemade pizza dough,"homemade pizza dough, making pizza dough at home, pizza dough recipe, beginner pizza dough instructions, DIY pizza crust, pizza dough preparation steps, homemade pizza baking"
